job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,job_date,job_year,job_month
in-5c064784cb4d2d46,,manage projects end-to-end,Soft,,1.0,Very High,BERT+LLM,0.8,1.29,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,mentor junior team members,Soft,,0.73,Medium High,LLM,0.77,1.0,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,develop junior team members,Soft,,1.0,Very High,BERT+LLM,0.78,1.29,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,foster high-performing teams,Soft,,0.743,Medium High,LLM,0.86,1.0,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,foster motivated teams,Soft,,0.965,Very High,BERT+LLM,0.81,1.0,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,coach teams,Soft,,0.727,Medium High,LLM,0.75,1.0,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,contribute to business strategy,Soft,,0.866,High,BERT+LLM,0.81,1.29,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,maintain strong external relationships,Soft,,1.0,Very High,BERT+LLM,0.86,1.29,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,utilise technical skills,Hard,Apply,0.658,Medium,LLM,0.82,1.0,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,utilise project management skills,Soft,,1.0,Very High,BERT+LLM,0.84,1.27,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,deliver highways projects,Hard,Apply,0.977,Very High,BERT+LLM,0.83,1.26,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,deliver infrastructure projects,Hard,Analyze,1.0,Very High,BERT+LLM,0.9,1.26,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,motivated,Hard,Apply,0.502,Medium Low,BERT (standalone),0.87,0.9,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,technical,Hard,Apply,0.471,Low,BERT (standalone),0.87,0.9,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,Mentor,Hard,Apply,0.527,Medium Low,BERT (standalone),0.78,0.9,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,fostering high -performing,Hard,Apply,0.574,Medium Low,BERT (standalone),0.84,0.9,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,coaching and,Hard,Apply,0.466,Low,BERT (standalone),0.77,0.9,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,recognition.,Hard,Apply,0.401,Low,BERT (standalone),0.9,0.9,2025-10-07,2025,2025-10
in-5c064784cb4d2d46,,maximise opportunities,Hard,Apply,0.535,Medium Low,BERT (standalone),0.9,0.9,2025-10-07,2025,2025-10
in-645745afe0f57825,,perform Quality Assurance,Hard,Apply,0.677,Medium,LLM,0.83,0.9,2025-11-27,2025,2025-11
in-645745afe0f57825,,reliably,Hard,Apply,0.453,Low,BERT (standalone),0.84,0.81,2025-11-27,2025,2025-11
in-645745afe0f57825,,commute,Hard,Apply,0.42,Low,BERT (standalone),0.81,0.81,2025-11-27,2025,2025-11
in-ada04a42079597a9,,orchestrate transformation of vacant apartment homes,Hard,Create,0.677,Medium,LLM,0.83,0.9,2025-11-25,2025,2025-11
in-ada04a42079597a9,,prepare apartment homes for new residents,Hard,Apply,0.67,Medium,LLM,0.78,0.9,2025-11-25,2025,2025-11
in-ec5e0638c86de1ac,,enhance global security posture,Hard,Create,0.674,Medium,LLM,0.81,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,protect global security posture,Hard,Apply,0.656,Medium,BERT+LLM,0.81,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,monitor security,Hard,Analyze,0.676,Medium,LLM,0.83,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,respond to incidents,Hard,Apply,0.565,Medium Low,LLM,0.78,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,manage vulnerabilities,Hard,Apply,0.686,Medium,LLM,0.9,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,govern identity,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,implement security technologies,Hard,Analyze,0.604,Medium,LLM,0.89,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,implement security projects,Hard,Apply,0.679,Medium,LLM,0.85,0.9,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,enhancing,Hard,Apply,0.448,Low,BERT (standalone),0.87,0.81,2025-12-01,2025,2025-12
in-ec5e0638c86de1ac,,-on,Hard,Apply,0.319,Very Low,BERT (standalone),0.69,0.81,2025-12-01,2025,2025-12
in-d2450f6791a745a0,,solve complex challenges,Soft,,0.639,Medium,LLM,0.82,0.9,2025-11-18,2025,2025-11
in-b18cae90f5515188,,empower brands,Soft,,0.635,Medium,LLM,0.8,0.9,2025-11-14,2025,2025-11
in-b18cae90f5515188,,cut through the noise,Soft,,0.627,Medium,LLM,0.74,0.9,2025-11-14,2025,2025-11
in-b18cae90f5515188,,claim rightful place in the spotlight,Soft,,0.631,Medium,LLM,0.76,0.9,2025-11-14,2025,2025-11
in-de5cb81baa037707,,design web applications,Hard,Create,0.779,Medium High,LLM,0.81,1.0,2025-11-27,2025,2025-11
in-de5cb81baa037707,,develop web applications,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.29,2025-11-27,2025,2025-11
in-de5cb81baa037707,,designing,Hard,Create,0.573,Medium Low,BERT (standalone),0.87,0.9,2025-11-27,2025,2025-11
in-7a0de4fde0bd8eed,,ensure accurate budgets,Hard,Evaluate,1.0,Very High,BERT+LLM,0.8,1.32,2025-12-02,2025,2025-12
in-7a0de4fde0bd8eed,,control costs,Hard,Apply,0.926,Very High,BERT+LLM,0.78,1.3,2025-12-02,2025,2025-12
in-7a0de4fde0bd8eed,,support financial decisions with real data,Hard,Evaluate,0.764,Medium High,LLM,0.79,1.03,2025-12-02,2025,2025-12
in-f512014cadab9793,,secure grant funding,Hard,Apply,0.565,Medium Low,LLM,0.78,0.9,2025-11-27,2025,2025-11
in-ef3729438a9bf02a,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,2025-11-27,2025,2025-11
in-ef3729438a9bf02a,,impact business decisions,Soft,,0.64,Medium,LLM,0.83,0.9,2025-11-27,2025,2025-11
in-ef3729438a9bf02a,,impact member services operations,Soft,,0.639,Medium,LLM,0.83,0.9,2025-11-27,2025,2025-11
in-ef3729438a9bf02a,,Working,Hard,Apply,0.386,Very Low,BERT (standalone),0.81,0.81,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,foster culture of collaboration,Soft,,0.767,Medium High,BERT+LLM,0.79,1.21,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,foster culture of continuous improvement,Soft,,0.666,Medium,LLM,0.82,0.94,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,foster culture of self-organisation,Soft,,0.669,Medium,LLM,0.84,0.94,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,ensure teams deliver high-value outcomes,Soft,,0.694,Medium,LLM,0.82,0.94,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,continuous improvement,Hard,Create,0.44,Low,BERT (standalone),0.9,0.84,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,self,Hard,Apply,0.375,Very Low,BERT (standalone),0.72,0.84,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,-organisation,Hard,Apply,0.406,Low,BERT (standalone),0.9,0.84,2025-11-27,2025,2025-11
in-9a28ec5efdcd2acf,,ensuring our teams,Soft,,0.559,Medium Low,BERT (standalone),0.76,0.84,2025-11-27,2025,2025-11
in-74a428bc2a7cdc77,,solve challenges,Soft,,0.639,Medium,LLM,0.83,0.9,2025-11-29,2025,2025-11
in-74a428bc2a7cdc77,,foster a better future,Soft,,0.628,Medium,LLM,0.74,0.9,2025-11-29,2025,2025-11
in-74a428bc2a7cdc77,,demonstrate agility,Soft,,0.645,Medium,LLM,0.87,0.9,2025-11-29,2025,2025-11
in-74a428bc2a7cdc77,,collaborate with others,Soft,,0.637,Medium,LLM,0.81,0.9,2025-11-29,2025,2025-11
in-74a428bc2a7cdc77,,build trust,Soft,,0.629,Medium,LLM,0.75,0.9,2025-11-29,2025,2025-11
in-0438883e2ed9dbf6,,access confidential services,Soft,,0.644,Medium,LLM,0.86,0.9,2025-11-14,2025,2025-11
in-0438883e2ed9dbf6,,work with market leaders,Soft,,0.63,Medium,LLM,0.76,0.9,2025-11-14,2025,2025-11
in-bce3df2f383c3f80,,interact with patients,Soft,,0.608,Medium,LLM,0.8,0.9,2025-11-24,2025,2025-11
in-bce3df2f383c3f80,,interact with providers,Soft,,0.61,Medium,LLM,0.81,0.9,2025-11-24,2025,2025-11
in-bce3df2f383c3f80,,interact with employees,Soft,,0.61,Medium,LLM,0.81,0.9,2025-11-24,2025,2025-11
in-bce3df2f383c3f80,,interact with stakeholders,Soft,,0.613,Medium,LLM,0.84,0.9,2025-11-24,2025,2025-11
in-bce3df2f383c3f80,,explore new methodologies,Soft,,0.612,Medium,LLM,0.83,0.9,2025-11-24,2025,2025-11
in-bce3df2f383c3f80,,embrace technology,Soft,,0.615,Medium,LLM,0.86,0.9,2025-11-24,2025,2025-11
in-6ee798b130cf3caa,,manage legacy system migration,Hard,Apply,0.643,Medium,LLM,0.8,0.9,2025-11-07,2025,2025-11
in-6ee798b130cf3caa,,manage CRs,Hard,Apply,0.634,Medium,LLM,0.74,0.9,2025-11-07,2025,2025-11
in-acb2a7db662d2b2b,,collaborate with data scientists,Soft,,0.666,Medium,LLM,0.82,0.94,2025-10-23,2025,2025-10
in-acb2a7db662d2b2b,,collaborate with product teams,Soft,,0.693,Medium,LLM,0.8,0.94,2025-10-23,2025,2025-10
in-acb2a7db662d2b2b,,collaborate with engineers,Soft,,0.669,Medium,LLM,0.84,0.94,2025-10-23,2025,2025-10
in-acb2a7db662d2b2b,,collaborate with researchers,Soft,,0.672,Medium,LLM,0.86,0.94,2025-10-23,2025,2025-10
in-acb2a7db662d2b2b,,integrate ML models into real-world applications,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.22,2025-10-23,2025,2025-10
in-19e9ead015fac709,,perform application reviews,Hard,Evaluate,0.843,High,BERT+LLM,0.86,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,perform code reviews,Hard,Evaluate,0.998,Very High,BERT+LLM,0.77,1.22,2025-11-22,2025,2025-11
in-19e9ead015fac709,,provide constructive feedback on quality,Soft,,0.794,Medium High,BERT+LLM,0.82,1.25,2025-11-22,2025,2025-11
in-19e9ead015fac709,,provide constructive feedback on design,Soft,,0.651,Medium,LLM,0.81,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,provide constructive feedback on implementation,Soft,,0.658,Medium,LLM,0.86,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,ensure applications meet high standards of performance,Hard,Analyze,0.75,Medium High,LLM,0.81,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,ensure applications meet high standards of reliability,Hard,Analyze,0.75,Medium High,LLM,0.81,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,troubleshoot incidents using advanced tracing,Hard,Apply,0.757,Medium High,LLM,0.85,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,investigate incidents using advanced tracing,Hard,Analyze,0.756,Medium High,LLM,0.84,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,diagnose incidents using advanced tracing,Hard,Analyze,0.753,Medium High,LLM,0.82,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,troubleshoot incidents using alerting,Hard,Apply,0.758,Medium High,LLM,0.86,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,investigate incidents using alerting,Hard,Analyze,0.757,Medium High,LLM,0.85,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,diagnose incidents using alerting,Hard,Analyze,0.753,Medium High,LLM,0.83,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,troubleshoot incidents using log analysis,Hard,Analyze,0.753,Medium High,LLM,0.82,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,investigate incidents using log analysis,Hard,Analyze,0.752,Medium High,LLM,0.82,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,diagnose incidents using log analysis,Hard,Analyze,0.749,Medium High,LLM,0.8,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,test front-end applications,Hard,Evaluate,0.757,Medium High,LLM,0.85,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,debug front-end applications,Hard,Analyze,1.0,Very High,BERT+LLM,0.84,1.25,2025-11-22,2025,2025-11
in-19e9ead015fac709,,ensure cross-browser compatibility,Hard,Analyze,1.0,Very High,BERT+LLM,0.87,1.25,2025-11-22,2025,2025-11
in-19e9ead015fac709,,ensure responsiveness,Hard,Analyze,1.0,Very High,BERT+LLM,0.9,1.22,2025-11-22,2025,2025-11
in-19e9ead015fac709,,ensure performance optimization,Hard,Analyze,0.849,High,BERT+LLM,0.9,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,research emerging technologies,Soft,,0.661,Medium,LLM,0.88,0.96,2025-11-22,2025,2025-11
in-19e9ead015fac709,,identify emerging technologies,Soft,,0.844,High,BERT+LLM,0.89,1.24,2025-11-22,2025,2025-11
in-19e9ead015fac709,,coordinate demonstrations,Soft,,0.818,High,BERT+LLM,0.9,1.25,2025-11-22,2025,2025-11
in-19e9ead015fac709,,coordinate proof of concept initiatives,Soft,,0.775,Medium High,BERT+LLM,0.8,1.23,2025-11-22,2025,2025-11
in-19e9ead015fac709,,design,Hard,Create,0.605,Medium,BERT (standalone),0.78,0.87,2025-11-22,2025,2025-11
in-19e9ead015fac709,,implementation,Hard,Apply,0.508,Medium Low,BERT (standalone),0.9,0.87,2025-11-22,2025,2025-11
in-19e9ead015fac709,,Troubleshoot,Hard,Apply,0.674,Medium,BERT (standalone),0.9,0.87,2025-11-22,2025,2025-11
in-19e9ead015fac709,,investigate,Hard,Analyze,0.674,Medium,BERT (standalone),0.9,0.87,2025-11-22,2025,2025-11
in-19e9ead015fac709,,diagnose incidents,Hard,Analyze,0.668,Medium,BERT (standalone),0.86,0.87,2025-11-22,2025,2025-11
in-19e9ead015fac709,,Testing,Hard,Evaluate,0.552,Medium Low,BERT (standalone),0.81,0.87,2025-11-22,2025,2025-11
in-19e9ead015fac709,,Research,Hard,Remember,0.555,Medium Low,BERT (standalone),0.84,0.87,2025-11-22,2025,2025-11
in-0e90bf021391ad2a,,undergo training in Mendix,Hard,Apply,0.564,Medium Low,LLM,0.77,0.9,2025-11-08,2025,2025-11
in-0e90bf021391ad2a,,undergo certification in Mendix,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9,2025-11-08,2025,2025-11
in-5593dda24a007762,,perform joinery,Hard,Apply,0.674,Medium,LLM,0.81,0.9,2025-11-25,2025,2025-11
in-d0c8c3f7f96f1ea8,,manage end-to-end administration of procurement contracts,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.23,2025-10-31,2025,2025-10
in-d0c8c3f7f96f1ea8,,detail,Hard,Understand,0.65,Medium,BERT (standalone),0.78,0.85,2025-10-31,2025,2025-10
in-d0c8c3f7f96f1ea8,,-oriented,Hard,Apply,0.477,Low,BERT (standalone),0.87,0.85,2025-10-31,2025,2025-10
in-d0c8c3f7f96f1ea8,,organized administrator,Hard,Analyze,0.437,Low,BERT (standalone),0.9,0.85,2025-10-31,2025,2025-10
in-1e75206c2a0eb98c,,work autonomously,Soft,,0.87,High,BERT+LLM,0.84,1.32,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,achieve day to day objectives,Soft,,0.833,High,BERT+LLM,0.63,1.32,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,own a variety of activities,Soft,,0.84,High,BERT+LLM,0.75,1.3,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,ensure compliance with Secure by Design,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.31,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,ensure compliance with project milestones,Hard,Analyze,0.76,Medium High,LLM,0.82,1.01,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,ensure compliance with customer KPIs,Hard,Analyze,0.755,Medium High,LLM,0.79,1.01,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,ensure compliance with SLAs,Hard,Analyze,0.753,Medium High,LLM,0.78,1.01,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,self,Hard,Apply,0.529,Medium Low,BERT (standalone),0.72,0.91,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,-motivated,Hard,Apply,0.548,Medium Low,BERT (standalone),0.9,0.91,2025-10-24,2025,2025-10
in-1e75206c2a0eb98c,,project,Hard,Apply,0.494,Low,BERT (standalone),0.81,0.91,2025-10-24,2025,2025-10
in-a373fc39bc0337f9,,partner with technical leads,Soft,,0.863,High,BERT+LLM,0.79,1.36,2025-10-14,2025,2025-10
in-a373fc39bc0337f9,,partner with architects,Soft,,0.706,Medium High,LLM,0.81,1.04,2025-10-14,2025,2025-10
in-a373fc39bc0337f9,,partner with product stakeholders,Soft,,0.832,High,BERT+LLM,0.86,1.32,2025-10-14,2025,2025-10
in-a373fc39bc0337f9,,gain visibility into decision-making,Soft,,0.841,High,BERT+LLM,0.83,1.35,2025-10-14,2025,2025-10
in-a373fc39bc0337f9,,architects,Hard,Create,0.599,Medium Low,BERT (standalone),0.9,0.94,2025-10-14,2025,2025-10
in-5f27e2c930c157e7,,strengthen bonds,Soft,,0.639,Medium,LLM,0.83,0.9,2025-10-15,2025,2025-10
in-5f27e2c930c157e7,,create supportive workplace community,Soft,,0.643,Medium,LLM,0.86,0.9,2025-10-15,2025,2025-10
in-5f27e2c930c157e7,,foster joy,Soft,,0.627,Medium,LLM,0.74,0.9,2025-10-15,2025,2025-10
in-5f27e2c930c157e7,,foster laughter,Soft,,0.637,Medium,LLM,0.81,0.9,2025-10-15,2025,2025-10
in-5f27e2c930c157e7,,foster fulfilment in daily tasks,Soft,,0.632,Medium,LLM,0.77,0.9,2025-10-15,2025,2025-10
in-ca9cb73a9119aa2c,,utilize scheduling packages,Hard,Apply,1.0,Very High,BERT+LLM,0.86,1.24,2025-09-05,2025,2025-09
in-ca9cb73a9119aa2c,,communicate orally,Soft,,0.689,Medium,LLM,0.86,0.96,2025-09-05,2025,2025-09
in-ca9cb73a9119aa2c,,communicate in writing,Soft,,0.681,Medium,LLM,0.8,0.96,2025-09-05,2025,2025-09
in-ca9cb73a9119aa2c,,oral,Hard,Apply,0.359,Very Low,BERT (standalone),0.72,0.87,2025-09-05,2025,2025-09
in-591531d5445e36c2,,participate in code committee,Soft,,0.656,Medium,LLM,0.8,0.97,2025-09-12,2025,2025-09
in-591531d5445e36c2,,write blog posts,Soft,,0.649,Medium,LLM,0.74,0.97,2025-09-12,2025,2025-09
in-591531d5445e36c2,,develop training modules,Hard,Create,0.965,Very High,LLM,0.82,1.23,2025-09-12,2025,2025-09
in-591531d5445e36c2,,teach training modules,Hard,Apply,0.991,Very High,BERT+LLM,0.8,1.25,2025-09-12,2025,2025-09
in-591531d5445e36c2,,develop SME section,Hard,Create,0.753,Medium High,LLM,0.77,0.97,2025-09-12,2025,2025-09
in-591531d5445e36c2,,maintain SME section,Hard,Analyze,1.0,Very High,BERT+LLM,0.78,1.26,2025-09-12,2025,2025-09
in-591531d5445e36c2,,lead a team,Soft,,0.7,Medium High,LLM,0.69,0.97,2025-09-12,2025,2025-09
in-591531d5445e36c2,,collaborate with others,Soft,,0.659,Medium,LLM,0.81,0.97,2025-09-12,2025,2025-09
in-591531d5445e36c2,,Writing blog posts on code updates,Hard,Create,0.67,Medium,BERT (standalone),0.75,0.88,2025-09-12,2025,2025-09
in-591531d5445e36c2,,Develop,Hard,Create,0.681,Medium,BERT (standalone),0.81,0.88,2025-09-12,2025,2025-09
in-591531d5445e36c2,,Develop,Hard,Create,0.68,Medium,BERT (standalone),0.81,0.88,2025-09-12,2025,2025-09
in-0e0903e2d2422d4c,,serving communities impacted,Hard,Apply,0.477,Low,BERT (standalone),0.86,0.81,2025-12-01,2025,2025-12
in-2849d6eb3b902c89,,undertake a wide variety of jobs,Soft,,0.861,High,BERT+LLM,0.74,1.34,2025-11-27,2025,2025-11
in-2849d6eb3b902c89,,learn new skills,Soft,,0.85,High,BERT+LLM,0.76,1.32,2025-11-27,2025,2025-11
in-2849d6eb3b902c89,,do’ attitude,Hard,Apply,0.48,Low,BERT (standalone),0.77,0.93,2025-11-27,2025,2025-11
in-1750ee1a3e08b5fa,,support Member States in data production,Hard,Evaluate,0.669,Medium,LLM,0.78,0.9,2025-11-21,2025,2025-11
in-1750ee1a3e08b5fa,,support Member States in data validation,Hard,Evaluate,0.669,Medium,LLM,0.78,0.9,2025-11-21,2025,2025-11
in-1750ee1a3e08b5fa,,support Member States in data use,Hard,Evaluate,0.664,Medium,LLM,0.74,0.9,2025-11-21,2025,2025-11
in-549ec93858c76850,,communicate commitments,Soft,,0.649,Medium,LLM,0.9,0.9,2025-11-24,2025,2025-11
in-58f0433b40ec8a90,,work with product owners,Soft,,0.762,Medium High,BERT+LLM,0.76,1.28,2025-11-26,2025,2025-11
in-58f0433b40ec8a90,,work with software engineers,Soft,,0.671,Medium,LLM,0.79,0.99,2025-11-26,2025,2025-11
in-13e3f942e2165e43,,show understanding,Soft,,0.715,Medium High,BERT+LLM,0.88,1.16,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,show empathy,Soft,,0.766,Medium High,LLM,0.77,1.0,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,help people,Soft,,0.807,High,BERT+LLM,0.74,1.28,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,be friendly,Soft,,0.678,Medium,BERT+LLM,0.8,1.16,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,be generous,Soft,,0.794,Medium High,BERT+LLM,0.8,1.27,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,be considerate,Soft,,0.834,High,BERT+LLM,0.85,1.26,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,empathetic,Hard,Apply,0.543,Medium Low,BERT (standalone),0.9,0.9,2025-11-04,2025,2025-11
in-13e3f942e2165e43,,go out of your way,Hard,Apply,0.499,Low,BERT (standalone),0.68,0.9,2025-11-04,2025,2025-11
in-00c96e30c943a2f3,,collaborate openly,Soft,,0.688,Medium,LLM,0.86,0.96,2025-11-14,2025,2025-11
in-00c96e30c943a2f3,,shape ideas,Soft,,0.674,Medium,LLM,0.75,0.96,2025-11-14,2025,2025-11
in-00c96e30c943a2f3,,build with others,Soft,,0.831,High,BERT+LLM,0.76,1.24,2025-11-14,2025,2025-11
in-7e6b7c9513e8765c,,train models,Hard,Create,0.589,Medium Low,LLM,0.77,0.9,2025-12-01,2025,2025-12
in-acaec4bdd3e165c3,,shape the future of travel,Soft,,0.627,Medium,LLM,0.73,0.9,2025-11-07,2025,2025-11
in-acaec4bdd3e165c3,,partner with companies,Soft,,0.636,Medium,LLM,0.8,0.9,2025-11-07,2025,2025-11
in-acaec4bdd3e165c3,,create revenue streams,Soft,,0.636,Medium,LLM,0.8,0.9,2025-11-07,2025,2025-11
in-66c4878071486682,,implement models in production,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.24,2025-11-12,2025,2025-11
in-66c4878071486682,,evolve bidding stack,Hard,Apply,0.598,Medium Low,LLM,0.78,0.95,2025-11-12,2025,2025-11
in-66c4878071486682,,work closely with pricing teams,Soft,,0.661,Medium,BERT+LLM,0.76,1.11,2025-11-12,2025,2025-11
in-66c4878071486682,,work closely with data teams,Soft,,0.694,Medium,LLM,0.74,0.95,2025-11-12,2025,2025-11
in-66c4878071486682,,work closely with engineering teams,Soft,,0.7,Medium,LLM,0.79,0.95,2025-11-12,2025,2025-11
in-66c4878071486682,,work closely with product teams,Soft,,0.696,Medium,LLM,0.76,0.95,2025-11-12,2025,2025-11
in-66c4878071486682,,data,Hard,Apply,0.44,Low,BERT (standalone),0.72,0.86,2025-11-12,2025,2025-11
in-66c4878071486682,,continuously evolve our bidding stack.,Hard,Apply,0.461,Low,BERT (standalone),0.8,0.86,2025-11-12,2025,2025-11
in-637ce4ff0662e5c9,,architect web applications,Hard,Create,1.0,Very High,BERT+LLM,0.84,1.33,2025-11-04,2025,2025-11
in-637ce4ff0662e5c9,,write optimised SQL for massive data sets,Hard,Create,1.0,Very High,BERT+LLM,0.75,1.33,2025-11-04,2025,2025-11
in-637ce4ff0662e5c9,,structure extensible data and application logic,Hard,Analyze,0.97,Very High,BERT+LLM,0.82,1.02,2025-11-04,2025,2025-11
in-637ce4ff0662e5c9,,design high-quality APIs,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.32,2025-11-04,2025,2025-11
in-637ce4ff0662e5c9,,application logic,Hard,Analyze,0.589,Medium Low,BERT (standalone),0.84,0.92,2025-11-04,2025,2025-11
in-eb52e661342291e6,,collaborate with team,Soft,,0.662,Medium,LLM,0.79,0.9,2025-11-19,2025,2025-11
in-eb52e661342291e6,,connect with colleagues,Soft,,0.637,Medium,LLM,0.81,0.9,2025-11-19,2025,2025-11
in-965f58ca3e59d3f2,,see things differently,Soft,,0.636,Medium,LLM,0.8,0.9,2025-11-25,2025,2025-11
in-965f58ca3e59d3f2,,get things done,Soft,,0.627,Medium,LLM,0.73,0.9,2025-11-25,2025,2025-11
in-bd8c71f88be04865,,submit application,Soft,,0.643,Medium,LLM,0.86,0.9,2025-10-10,2025,2025-10
in-bd8c71f88be04865,,email resume,Soft,,0.631,Medium,LLM,0.77,0.9,2025-10-10,2025,2025-10
in-bd8c71f88be04865,,email cover letter,Soft,,0.631,Medium,LLM,0.76,0.9,2025-10-10,2025,2025-10
in-bd8c71f88be04865,,showcase work in portfolio,Soft,,0.632,Medium,LLM,0.77,0.9,2025-10-10,2025,2025-10
in-f9b044cec549cb2e,,code applications,Hard,Apply,0.728,Medium High,LLM,0.84,0.97,2025-11-05,2025,2025-11
in-f9b044cec549cb2e,,test applications,Hard,Evaluate,0.728,Medium High,LLM,0.84,0.97,2025-11-05,2025,2025-11
in-f9b044cec549cb2e,,deploy applications,Hard,Apply,1.0,Very High,BERT+LLM,0.89,1.25,2025-11-05,2025,2025-11
in-f9b044cec549cb2e,,coding,Hard,Apply,0.507,Medium Low,BERT (standalone),0.78,0.87,2025-11-05,2025,2025-11
in-f9b044cec549cb2e,,testing,Hard,Evaluate,0.55,Medium Low,BERT (standalone),0.81,0.87,2025-11-05,2025,2025-11
in-43673d3abd58af2e,,lead design of healthcare applications,Hard,Create,0.716,Medium High,LLM,0.8,0.92,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,lead development of healthcare applications,Hard,Create,0.635,Medium,LLM,0.83,0.92,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,lead rollout of healthcare applications,Hard,Apply,0.811,High,BERT+LLM,0.82,1.09,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,lead design of data services,Hard,Create,0.707,Medium High,LLM,0.74,0.92,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,lead development of data services,Hard,Create,0.628,Medium,LLM,0.77,0.92,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,lead rollout of data services,Hard,Apply,0.597,Medium Low,LLM,0.75,0.92,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,skilled,Hard,Apply,0.477,Low,BERT (standalone),0.81,0.83,2025-11-13,2025,2025-11
in-43673d3abd58af2e,,hands,Hard,Apply,0.471,Low,BERT (standalone),0.75,0.83,2025-11-13,2025,2025-11
